MSA Title,MSA Code,County,ZIP
"Vineland, NJ MSA",C4722,"Cumberland County, New Jersey",8349
"Atlantic City-Hammonton, NJ MSA",C1210,"Atlantic County, New Jersey",8350
"Vineland, NJ MSA",C4722,"Cumberland County, New Jersey",8352
"Vineland, NJ MSA",C4722,"Cumberland County, New Jersey",8353
"Atlantic City-Hammonton, NJ MSA",C1210,"Atlantic County, New Jersey",8360
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",C3798,"Gloucester County, New Jersey",8360
"Vineland, NJ MSA",C4722,"Cumberland County, New Jersey",8360
"Vineland, NJ MSA",C4722,"Cumberland County, New Jersey",8361
"Atlantic City-Hammonton, NJ MSA",C1210,"Atlantic County, New Jersey",8361
"Vineland, NJ MSA",C4722,"Cumberland County, New Jersey",8362
"Atlantic City-Hammonton, NJ MSA",C1210,"Atlantic County, New Jersey",8401
"Atlantic City-Hammonton, NJ MSA",C1210,"Atlantic County, New Jersey",8402
"Atlantic City-Hammonton, NJ MSA",C1210,"Atlantic County, New Jersey",8403
"Atlantic City-Hammonton, NJ MSA",C1210,"Atlantic County, New Jersey",8404
"Atlantic City-Hammonton, NJ MSA",C1210,"Atlantic County, New Jersey",8405
"Atlantic City-Hammonton, NJ MSA",C1210,"Atlantic County, New Jersey",8406
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8501
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",C3798,"Burlington County, New Jersey",8501
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Monmouth County, New Jersey",8501
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8502
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8504
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",C3798,"Burlington County, New Jersey",8505
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Monmouth County, New Jersey",8510
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",C3798,"Burlington County, New Jersey",8511
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8512
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8512
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8514
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Monmouth County, New Jersey",8514
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8515
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",C3798,"Burlington County, New Jersey",8515
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",C3798,"Burlington County, New Jersey",8518
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Monmouth County, New Jersey",8520
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8520
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8520
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8525
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8525
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8525
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Monmouth County, New Jersey",8527
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8527
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8528
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8528
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8530
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8530
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",C3798,"Burlington County, New Jersey",8533
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8533
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8534
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Monmouth County, New Jersey",8535
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8536
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8540
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8540
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8540
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8542
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8543
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8544
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8550
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8551
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8553
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",C3798,"Burlington County, New Jersey",8554
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Monmouth County, New Jersey",8555
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8556
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8557
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8558
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8558
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8558
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8559
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8560
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8560
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8561
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Monmouth County, New Jersey",8562
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",C3798,"Burlington County, New Jersey",8562
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8601
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8602
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8603
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8604
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8605
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8606
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8607
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8608
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8609
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",C3798,"Burlington County, New Jersey",8610
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8610
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8611
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8618
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8619
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",C3798,"Burlington County, New Jersey",8620
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Monmouth County, New Jersey",8620
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8620
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8628
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8629
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8638
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",C3798,"Burlington County, New Jersey",8640
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",C3798,"Burlington County, New Jersey",8641
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8648
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8650
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8690
"Trenton-Princeton, NJ MSA",C4594,"Mercer County, New Jersey",8691
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Monmouth County, New Jersey",8691
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8701
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Monmouth County, New Jersey",8720
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8721
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8722
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8723
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8724
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Monmouth County, New Jersey",8724
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Monmouth County, New Jersey",8730
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8731
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8732
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8733
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8734
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8735
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Monmouth County, New Jersey",8736
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8738
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8739
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8740
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8741
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8742
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Monmouth County, New Jersey",8750
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8751
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8752
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8753
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8754
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8755
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8757
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8758
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Ocean County, New Jersey",8759
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8801
"Allentown-Bethlehem-Easton, PA-NJ MSA",C1090,"Warren County, New Jersey",8802
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8802
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8803
"Allentown-Bethlehem-Easton, PA-NJ MSA",C1090,"Warren County, New Jersey",8804
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8804
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8805
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8805
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8807
"Allentown-Bethlehem-Easton, PA-NJ MSA",C1090,"Warren County, New Jersey",8808
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8809
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8810
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Union County, New Jersey",8812
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8812
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8812
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8816
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8817
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8818
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8820
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8821
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8822
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8822
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8823
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8823
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8824
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8824
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8825
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8826
"Allentown-Bethlehem-Easton, PA-NJ MSA",C1090,"Warren County, New Jersey",8827
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8827
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8828
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8829
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8830
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8831
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8832
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8833
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8835
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8836
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8837
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8840
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8844
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8846
"Allentown-Bethlehem-Easton, PA-NJ MSA",C1090,"Warren County, New Jersey",8848
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8848
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8850
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8852
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8853
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8853
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8854
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Union County, New Jersey",8854
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8855
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8857
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8858
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8859
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8861
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8862
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8863
"Allentown-Bethlehem-Easton, PA-NJ MSA",C1090,"Warren County, New Jersey",8865
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8867
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8868
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8869
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8870
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8872
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8873
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8875
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8876
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8876
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8879
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8880
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8882
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8884
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8885
"Allentown-Bethlehem-Easton, PA-NJ MSA",C1090,"Warren County, New Jersey",8886
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8887
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8888
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8889
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Hunterdon County, New Jersey",8889
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8899
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8901
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Somerset County, New Jersey",8901
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8902
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8903
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8904
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8906
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"Middlesex County, New Jersey",8933
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10001
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10002
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10003
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10004
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10005
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10006
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10007
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10008
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10009
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10010
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10011
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10012
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10013
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10014
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10016
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10017
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10018
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10019
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10020
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10021
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10022
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10023
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10024
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10025
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10026
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10027
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10028
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10029
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10030
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10031
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10032
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10033
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10034
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10035
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10036
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10037
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10038
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10039
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10040
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10041
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10043
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10044
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10045
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10055
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10065
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10069
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10075
"New York-Newark-Jersey City, NY-NJ MSA",C3562,"New York County, New York",10080
